News_ID,Website,Category,Headline,URL,Top_Image,Date,author
7114,times of india,['entertainment'],Gal Gadot to Priyanka Chopra Jonas: We would love to see THESE star actresses as ‘Bond Girls’,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/gal-gadot-to-priyanka-chopra-we-would-love-to-see-these-star-actresses-as-bond-girls/photostory/78630005.cms,https://static.toiimg.com/photo/78642545.cms,2020-10-13 07:30:00+05:30,[]
7115,times of india,['entertainment'],Priyanka Chopra Jonas shares a special post for bestie Tamanna Dutt on her birthday; says 'I miss celebrating you with you',https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/priyanka-chopra-jonas-shares-a-special-post-for-bestie-tamanna-dutt-on-her-birthday-says-i-miss-celebrating-you-with-you/articleshow/78631715.cms,"https://static.toiimg.com/thumb/msid-78631793,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-365639/78631793.jpg",,[]
7116,times of india,['entertainment'],Sushant Singh Rajput Case: Rakul Preet Singh confesses to chats with Rhea Chakraborty but denies consuming drugs in NCB probe,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sushant-singh-rajput-case-rakul-preet-singh-confesses-to-chats-with-rhea-chakraborty-but-denies-consuming-drugs-in-ncb-probe/articleshow/78315429.cms,"https://static.toiimg.com/thumb/msid-78315400,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-74910/78315400.jpg",,[]
7117,times of india,['entertainment'],"Disha Patani gets mischievous with Instagram filters, finds her 'spirit animal'",https://timesofindia.indiatimes.com/entertainment/hindi/disha-patani-gets-mischievous-with-instagram-filters-finds-her-spirit-animal/videoshow/78615777.cms,https://timesofindia.indiatimes.com/photo/78615777/size-473632/78615777.jpg,,[]
7118,times of india,['entertainment'],Esha Deol shares an adorable picture with husband Bharat Takhtani on his birthday,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/esha-deol-shares-an-adorable-picture-with-husband-bharat-takhtani-on-his-birthday/articleshow/78614590.cms,"https://static.toiimg.com/thumb/msid-78614601,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-302839/78614601.jpg",,[]
7119,times of india,['entertainment'],"Kangana Ranaut says her friends were pained to see the ‘illegal demolition’ of her house, share pictures of her fan mails",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kangana-ranaut-says-her-friends-were-pained-to-see-the-illegal-demolition-of-her-house-share-pictures-of-her-fan-mails/articleshow/78631664.cms,"https://static.toiimg.com/thumb/msid-78631672,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-839679/78631672.jpg",,[]
7120,times of india,['entertainment'],Shahid Kapoor's goofy video is sure to ward off your Monday blues; Ishaan Khatter comments 'Real you behind all those smouldering selfies',https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/shahid-kapoors-goofy-video-is-sure-to-ward-off-your-monday-blues-ishaan-khatter-comments-real-you-behind-all-those-smouldering-selfies/articleshow/78617145.cms,"https://static.toiimg.com/thumb/msid-78617099,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-296929/78617099.jpg",,[]
7121,times of india,['entertainment'],Kangana Ranaut reacts to Ira Khan’s confession about depression,https://timesofindia.indiatimes.com/entertainment/hindi/kangana-ranaut-reacts-to-ira-khans-confession-about-depression/videoshow/78619396.cms,https://timesofindia.indiatimes.com/photo/78619396/size-120816/78619396.jpg,,[]
7122,times of india,['entertainment'],Photos: Tiger Shroff gets papped in the city with rumoured ladylove Disha Patani,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-tiger-shroff-gets-papped-in-the-city-with-rumoured-ladylove-disha-patani/articleshow/78618291.cms,"https://static.toiimg.com/thumb/msid-78618281,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-268717/78618281.jpg",,[]
7123,times of india,['entertainment'],Saif Ali Khan reveals Taimur loves watching Ramayan and thinks he's 'Lord Ram',https://timesofindia.indiatimes.com/entertainment/hindi/saif-ali-khan-reveals-taimur-loves-watching-ramayan-and-thinks-hes-lord-ram/videoshow/78631511.cms,https://timesofindia.indiatimes.com/photo/78631511/size-460510/78631511.jpg,,[]
7124,times of india,['entertainment'],Mumbai power cut: Kangana Ranaut takes a jibe at Maharashtra government; shares a pic of Sanjay Raut,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/mumbai-power-cut-kangana-ranaut-takes-a-jibe-at-maharashtra-government-shares-a-pic-of-sanjay-raut/articleshow/78615106.cms,"https://static.toiimg.com/thumb/msid-78615106,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-696092/78615106.jpg",,[]
7125,times of india,['entertainment'],"Shekhar Suman shares a bold tweet about Sushant Singh Rajput's death case, writes 'Sushant's case has been strangulated to death.Asphyxia?or Aise fix kiya?'",https://timesofindia.indiatimes.com/entertainment/hindi/shekhar-suman-shares-a-bold-tweet-about-sushant-singh-rajputs-death-case-writes-sushants-case-has-been-strangulated-to-death-asphyxiaor-aise-fix-kiya/videoshow/78618287.cms,https://timesofindia.indiatimes.com/photo/78618287/size-531406/78618287.jpg,,[]
7126,times of india,['entertainment'],Riteish Deshmukh extends support to Rhea Chakraborty as she files complaint against neighbour for 'false allegations',https://timesofindia.indiatimes.com/entertainment/hindi/riteish-deshmukh-extends-support-to-rhea-chakraborty-as-she-files-complaint-against-neighbour-for-false-allegations/videoshow/78631719.cms,https://timesofindia.indiatimes.com/photo/78631719/size-466149/78631719.jpg,,[]
7127,times of india,['entertainment'],Sonu Sood shares an important message on Mumbai's power failure; says 'there are many houses in the country that do not get electricity even for two hours',https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sonu-sood-shares-an-important-message-on-mumbais-power-failure-says-there-are-many-houses-in-the-country-that-do-not-get-electricity-even-for-two-hours/articleshow/78619225.cms,"https://static.toiimg.com/thumb/msid-78619223,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-244825/78619223.jpg",,[]
7128,times of india,['entertainment'],Amrita rao: EXCLUSIVE: Amrita Rao and RJ Anmol expecting their first baby,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/exclusive-amrita-rao-and-rj-anmol-expecting-their-first-baby/articleshow/78625076.cms,"https://static.toiimg.com/thumb/msid-78625086,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-277824/78625086.jpg",,['Roshni Olivera']
7129,times of india,['entertainment'],Yami Gautam's epic reaction when a fan asks her if she consumes drugs,https://timesofindia.indiatimes.com/entertainment/hindi/yami-gautams-epic-reaction-when-a-fan-asks-her-if-she-consumes-drugs/videoshow/78616305.cms,https://timesofindia.indiatimes.com/photo/78616305/size-724216/78616305.jpg,,[]
7130,times of india,['entertainment'],SC adjourns hearing on plea seeking court-monitored CBI probe into the death of Singh Rajput's former manager Disha Salian,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sc-adjourns-hearing-on-plea-seeking-court-monitored-cbi-probe-into-the-death-of-singh-rajputs-former-manager-disha-salian/articleshow/78630613.cms,"https://static.toiimg.com/thumb/msid-78630627,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-154781/78630627.jpg",,[]
7131,times of india,['entertainment'],Alia Bhatt shares a picture of her bestie Akansha Ranjan Kapoor amidst their workout session,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/alia-bhatt-shares-a-picture-of-her-bestie-akansha-ranjan-kapoor-amidst-their-workout-session/articleshow/78632066.cms,"https://static.toiimg.com/thumb/msid-78632194,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-403783/78632194.jpg",,[]
7132,times of india,['entertainment'],Watch: Taapsee Pannu goes deep-sea diving; shares the glimpse of the beautiful corals on social media,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-taapsee-pannu-goes-deep-sea-diving-shares-the-glimpse-of-the-beautiful-corals-on-social-media/articleshow/78617200.cms,"https://static.toiimg.com/thumb/msid-78617184,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-208948/78617184.jpg",,[]
7133,times of india,['entertainment'],"Post COVID-19 recovery Malaika Arora experiences intense hair fall, shares her one ingredient DIY hair fall therapy",https://timesofindia.indiatimes.com/entertainment/hindi/post-covid-19-recovery-malaika-arora-experiences-intense-hair-fall-shares-her-one-ingredient-diy-hair-fall-therapy/videoshow/78615609.cms,https://timesofindia.indiatimes.com/photo/78615609/size-785184/78615609.jpg,,[]
7134,times of india,['entertainment'],Photos: Arjun Kapoor resumes shoot post COVID-19 recovery; says 'I’m back to my happy place',https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-arjun-kapoor-resumes-shoot-post-covid-19-recovery-says-im-back-to-my-happy-place/articleshow/78617584.cms,"https://static.toiimg.com/thumb/msid-78617623,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-386650/78617623.jpg",,[]
7135,times of india,['entertainment'],Rana Daggubati to Aditya Narayan and Kajal Aggarwal - Celebs who announced their wedding during the pandemic,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rana-daggubati-to-aditya-narayan-and-kajal-aggarwal-celebs-who-announced-their-wedding-during-the-pandemic/photostory/78627934.cms,https://static.toiimg.com/photo/78628136.cms,2020-10-13 08:00:00+05:30,[]
7136,times of india,['entertainment'],Rhea Chakraborty files complaint against neighbour for 'false allegations' to 'mislead' investigation in Sushant Singh Rajput case,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rhea-chakraborty-files-complaint-against-neighbour-for-false-allegations-to-mislead-investigation-in-sushant-singh-rajput-case/articleshow/78620559.cms,"https://static.toiimg.com/thumb/msid-78620547,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-176126/78620547.jpg",,[]
7137,times of india,['entertainment'],Sushmita Sen's boyfriend Rohman Shawl proves he is true a gentleman as he opens the car door for his ladylove,https://timesofindia.indiatimes.com/entertainment/hindi/sushmita-sens-boyfriend-rohman-shawl-proves-he-is-true-a-gentleman-as-he-opens-the-car-door-for-his-ladylove/videoshow/78631647.cms,https://timesofindia.indiatimes.com/photo/78631647/size-463422/78631647.jpg,,[]
7138,times of india,['entertainment'],"Payal Ghosh ready to apologise to Richa Chadha, Bombay High Court gives 2 days to file consent terms",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/payal-ghosh-ready-to-apologise-to-richa-chadha-bombay-high-court-gives-2-days-to-file-consent-terms/articleshow/78632070.cms,"https://static.toiimg.com/thumb/msid-78632055,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-739700/78632055.jpg",,[]
7139,times of india,['entertainment'],"Sara Ali Khan takes necessary precautions against COVID-19, gets papped at Mumbai airport wearing face shield and mask",https://timesofindia.indiatimes.com/entertainment/hindi/sara-ali-khan-gets-spotted-at-mumbai-airport-for-the-first-time-post-ncb-interrogation-in-drug-case-linked-to-sushant-singh-rajputs-death/videoshow/78632186.cms,https://timesofindia.indiatimes.com/photo/78632186/size-454537/78632186.jpg,,[]
7140,times of india,['entertainment'],"Aditya Narayan to get married to 'Shaapit' co-star Shweta Agarwal by end of 2020; Malaika Arora shares golden DIY therapy to hair fall after experiencing the problem herself post COVID-19 recovery, an",https://timesofindia.indiatimes.com/entertainment/hindi/aditya-narayan-to-get-married-to-shaapit-co-star-shweta-agarwal-by-end-of-2020-malaika-arora-shares-golden-diy-therapy-to-hair-fall-after-experiencing-the-problem-herself-post-covid-19-recovery-and-more-/videoshow/78617988.cms,https://timesofindia.indiatimes.com/photo/78617988/size-676311/78617988.jpg,,[]
7141,times of india,['entertainment'],"Jacqueline Fernandez is all smiles as she resumes work; shares a picture with caption, ""I forgot shoot life was this fun!""",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/jacqueline-fernandez-is-all-smiles-as-she-resumes-work-shares-a-picture-with-caption-i-forgot-shoot-life-was-this-fun/articleshow/78630569.cms,"https://static.toiimg.com/thumb/msid-78630579,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-122627/78630579.jpg",,[]
7142,times of india,['entertainment'],Watch: Kunal Kemmu imitating how people in Mumbai are reacting to the power cut is right on point!,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-kunal-kemmu-imitating-how-people-in-mumbai-are-reacting-to-the-power-cut-is-right-on-point/articleshow/78615879.cms,"https://static.toiimg.com/thumb/msid-78615879,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-430540/78615879.jpg",,[]
7143,times of india,['entertainment'],"Exclusive! Ananya Panday stays back as Chunky Panday, Bhavna and Rysa troop off for a holiday",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/exclusive-ananya-panday-stays-back-as-chunky-panday-bhavna-and-rysa-troop-off-for-a-holiday/articleshow/78632289.cms,"https://static.toiimg.com/thumb/msid-78632268,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-502545/78632268.jpg",,[]
7144,times of india,['entertainment'],Rashid Khan wife: Here's why Google search showed Anushka Sharma as Afghanistan cricketer Rashid Khan's wife,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/heres-why-google-search-showed-anushka-sharma-as-afghanistan-cricketer-rashid-khans-wife/articleshow/78618041.cms,"https://static.toiimg.com/thumb/msid-78618051,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-531688/78618051.jpg",,[]
